license_id,name,owner,status,status_date,street,city,zip,phone,county,service_type
"1051277","Access of the Red River Valley Inc","","Active","","610 38th Ave S","Moorhead","56560","(218) 291-1397","Clay","Child Foster Residence Setting"
"1051298","Access of the Red River Valley Inc","","Active","","910 9th Ave S unit A","Moorhead","56560","(218) 227-0000","Clay","Child Foster Residence Setting"
"1070347","Access of the Red River Valley Inc","","Active","","3601 11TH AVE S","Moorhead","56560","(218) 512-0356","Clay","Home and Community Based Services - Community Residential Setting"
"1070348","Access of the Red River Valley Inc","","Active","","1507 15TH ST S","Moorhead","56560","(218) 233-8510","Clay","Home and Community Based Services - Community Residential Setting"
"1070351","Access of the Red River Valley Inc","","Active","","1301 Belsly Blvd #109","Moorhead","56560","(218) 284-0121","Clay","Home and Community Based Services - Community Residential Setting"
"1070352","Access of the Red River Valley Inc","","Active","","517 32ND AVE S APT 9","Moorhead","56560","(218) 236-9928","Clay","Home and Community Based Services - Community Residential Setting"
"1070353","Access of the Red River Valley Inc","","Active","","3006 14TH AVE S","Moorhead","56560","(218) 284-0034","Clay","Home and Community Based Services - Community Residential Setting"
"1070354","Access Of The Red River Valley Inc","","Active","","910 9th Ave S Unit D","Moorhead","56560","(218) 227-0032","Clay","Home and Community Based Services - Community Residential Setting"
"1070355","Access of the Red River Valley Inc","","Active","","910 9th Ave S Unit A","Moorhead","56560","(218) 227-0030","Clay","Home and Community Based Services - Community Residential Setting"
"1070357","Access of the Red River Valley Inc","","Active","","910 9th Ave S Unit B","Moorhead","56560","(218) 277-0007","Clay","Home and Community Based Services - Community Residential Setting"
"1076573","Access of the Red River Valley Inc","","Active","","3603 11th Ave S","Moorhead","56560","(218) 512-0366","Clay","Home and Community Based Services - Community Residential Setting"
"1102759","Access of the Red River Valley Inc","","Active","","2745 40TH ST S APT 102","Moorhead","56560","(218) 512-0108","Clay","Home and Community Based Services - Community Residential Setting"
"1070346","Access Of The Red Valley Inc.","","Active","","610 38th Ave South","Moorhead","56560","(218) 291-1397","Clay","Home and Community Based Services - Community Residential Setting"
"1116466","Access Recovery Center Inc","","Active","","17365 FONTANA PATH","Farmington","55024","(614) 599-4469","Dakota","Home and Community Based Services"
"1123832","Access Recovery Center Inc","","Active","","17365 FONTANA PATH","Farmington","55024","(763) 400-1366","Dakota","Home and Community Based Services - Community Residential Setting"
"1125850","Access to Recovery LLC","","Active","","7922 UNIVERSITY AVE NE","Fridley","55432","(763) 233-5525","Anoka","Substance Use Disorder Treatment"
"1068784","AccessAbility, Inc.","","Active","","360 HOOVER ST NE","Minneapolis","55413","(612) 331-5958","Hennepin","Home and Community Based Services"
"1068785","AccessAbility, Inc.","","Active","","360 Hoover St NE","Minneapolis","55413","(612) 331-5958","Hennepin","Home and Community Based Services - Day Services Facility"
"1114712","ACCESSIBLE CARE INC","","Active","","1250 MOORE LAKE DR E # 14B","Fridley","55432","(612) 479-2085","Anoka","Home and Community Based Services"
"1072663","Accessible Space Inc","","Active","","2461 Cedar Ave","White Bear Lake","55110","(651) 426-3382","Ramsey","Home and Community Based Services - Community Residential Setting"
"1072661","Accessible Space Inc Silver Lake","","Active","","3512 Silver Lake Rd","Saint Anthony","55418","(912) 789-9271","Hennepin","Home and Community Based Services - Community Residential Setting"
"1072664","Accessible Space Inc.","","Active","","1746 Snelling Ave N","Falcon Heights","55113","(651) 645-7271","Ramsey","Home and Community Based Services - Community Residential Setting"
"1072658","Accessible Space, Inc.","","Active","","2550 UNIVERSITY AVE W STE 330N","Saint Paul","55114","(651) 645-7271","Ramsey","Home and Community Based Services"
"1069788","Accord","","Active","","1515 ENERGY PARK DR","Saint Paul","55108","(612) 362-4400","Ramsey","Home and Community Based Services"
"1098923","Accord","","Active","","1515 ENERGY PARK DR","Saint Paul","55108","(612) 362-4400","Ramsey","Home and Community Based Services - Day Services Facility"
"1073297","Accra Care","","Active","","12600 WHITEWATER DR STE 100","Minnetonka","55343","(952) 935-3515","Hennepin","Home and Community Based Services"
"1125525","Accra Care LLC","","Active","","12600 WHITEWATER DR STE 100","Minnetonka","55343","(952) 935-3515","Hennepin","Home and Community Based Services"
"1067256","AccuKare Incorporated","","Active","","13750 CROSSTOWN DR NW STE L100","Andover","55304","(763) 862-3971","Anoka","Home and Community Based Services"
"1096048","Accurate Health Services LLC","","Active","","8030 OLD CEDAR AVE S STE 222","Bloomington","55425","(612) 227-3563","Hennepin","Home and Community Based Services"
"1117222","Accurate Homes LLC","","Active","","13605 GRAND AVE","Burnsville","55337","(612) 703-9332","Dakota","Home and Community Based Services"
"1128272","Accurate Homes LLC","","Active","","13605 GRAND AVE","Burnsville","55337","(612) 677-3112","Dakota","Home and Community Based Services - Community Residential Setting"
"1091564","Ace Community Care","","Active","","13305 MARYSTOWN RD","Shakopee","55379","(952) 457-3362","Scott","Home and Community Based Services"
"1086451","Ace Home Health","","Active","","393 DUNLAP ST N STE 830A","Saint Paul","55104","(612) 564-3385","Ramsey","Home and Community Based Services"
"1082037","ACE Homemaker Service Inc","","Active","","6040 EARLE BROWN DR STE 440","Brooklyn Center","55430","(612) 481-1887","Hennepin","Home and Community Based Services"
"1089749","Aces-Bridges","","Active","","320 Garfield Ave","North Mankato","56003","(507) 387-5501","Nicollet","Certified Child Care Center"
"1089748","Aces-Eagle Lake","","Active","","500 Le Sueur Ave","Eagle Lake","56024","(507) 387-5501","Blue Earth","Certified Child Care Center"
"1089746","Aces-Franklin","","Active","","1000 N Broad St","Mankato","56001","(507) 387-5501","Blue Earth","Certified Child Care Center"
"1089747","Aces-Hoover","","Active","","1524 Hoover Dr","North Mankato","56003","(507) 387-5501","Nicollet","Certified Child Care Center"
"1089740","Aces-Jefferson","","Active","","100 James Ave","Mankato","56001","(507) 387-5501","Blue Earth","Certified Child Care Center"
"1089112","ACES-Kennedy","","Active","","2600 E Main St","Mankato","56001","(507) 387-5501","Blue Earth","Certified Child Care Center"
"1089744","Aces-Monroe","","Active","","441 Monroe Ave","North Mankato","56003","(507) 381-5501","Nicollet","Certified Child Care Center"
"1089743","Aces-Roosevelt","","Active","","300 W 6th St","Mankato","56001","(507) 387-5501","Blue Earth","Certified Child Care Center"
"1089742","Aces-Rosa Parks","","Active","","1001 Heron Dr","Mankato","56001","(507) 387-5501","Blue Earth","Certified Child Care Center"
"1089741","Aces-Washington","","Active","","1100 Anderson Dr","Mankato","56001","(507) 387-5501","Blue Earth","Certified Child Care Center"
"1128552","Acevedo Mireles Maria Ysabel","","Active","","11013 SCHOOLCRAFT RD","Burnsville","55337","(651) 279-6834","Dakota","Family Child Care"
"1100406","Achermann Lancaster Desiree Mae & Lancaster Todd Alan","","Closed","10/29/2025","Becker County","","","","License number: 1100406","Child Foster Care"
"1097379","Acheson Anna M","","Active","","Itasca County","","","","License number: 1097379","Child Foster Care"
"1073780","Achieve Services Inc","","Active","","1201 89TH AVE NE STE 105","Minneapolis","55434","(763) 783-4909","Anoka","Home and Community Based Services"
"1073781","Achieve Services, Inc","","Active","","1201 89TH AVE NE STE 105","Blaine","55434","(763) 783-4909","Anoka","Home and Community Based Services - Day Services Facility"
"1105716","AchieveCare LLC","","Active","","2705 BUNKER LAKE BLVD NW STE 200","Andover","55304","(612) 834-0361","Anoka","Home and Community Based Services"
"1068581","Achieving Independence Inc","","Active","","14960 HEMLOCK DR","Baxter","56425","(218) 829-9038","Crow Wing","Home and Community Based Services - Community Residential Setting"
"1068582","Achieving Independence Inc","","Active","","1730 S 6th St","Brainerd","56401","(218) 828-5023","Crow Wing","Home and Community Based Services - Community Residential Setting"
"1068583","Achieving Independence Inc","","Active","","4821 Circle Pines Rd","Baxter","56425","(218) 828-4099","Crow Wing","Home and Community Based Services - Community Residential Setting"
"1068584","Achieving Independence Inc","","Active","","220 SW 5th St","Brainerd","56401","(218) 828-7728","Crow Wing","Home and Community Based Services - Community Residential Setting"
"1106877","Achieving Independence Inc","","Active","","323 SW 5TH ST","Brainerd","56401","(218) 828-5023","Crow Wing","Home and Community Based Services - Community Residential Setting"
"1068580","Achieving Independence, Inc.","","Active","","4821 CIRCLE PINES RD","Baxter","56425","(218) 828-5023","Crow Wing","Home and Community Based Services"
"1067007","Achmann Ashley R","","Revoked","11/21/2025","340 Meadow St","Holdingford","56340","(320) 492-6824","Stearns","Family Child Care"
"1123667","Achuade Josephine Lumfusina","","Active","","Ramsey County","","","","License number: 1123667","Child Foster Care"
"1114036","Ackerley Hannah Grace","","Active","","8553 BECHTEL CT","Inver Grove Heights","55076","(612) 404-7280","Dakota","Family Child Care"
"1014742","Ackerman Angela Ann","","Active","","3650 Woodside Drive","Monticello","55362","(763) 295-8789","Wright","Family Child Care"
"1067162","Ackerman Betty J","","Active","","2841 JUNIPER AVE","Slayton","56172","(507) 220-0986","Murray","Family Child Care"
"1063698","Ackerman Kari S","","Active","","605 N Lafayette","Fulda","56131","(507) 360-4675","Murray","Family Child Care"
"1101636","ACMA HOMECARE INC","","Active","","2625 E FRANKLIN AVE # 5","Minneapolis","55406","(612) 229-1119","Hennepin","Home and Community Based Services"
"1050327","Acorn Academy of Oak Haven Church","","Active","","1555 Constance Blvd NE","Ham Lake","55304","(763) 413-9037","Anoka","Child Care Center"
"1126100","Acosta Delgado Wanda Ivette","","Closed","08/01/2025","Hennepin County","","","","License number: 1126100","Child Foster Care"
"1072347","ACR Healthcare Services LLC","","Active","","2437 RICE ST","Roseville","55113","(651) 415-9991","Ramsey","Home and Community Based Services"
"1072348","ACR Healthcare Services LLC","","Active","","113 CRESTRIDGE DR","Burnsville","55337","(952) 898-5199","Dakota","Home and Community Based Services - Community Residential Setting"
"1127692","ACR Healthcare Services LLC","","Active","","113 CRESTRIDGE DR","Burnsville","55337","(952) 898-5119","Dakota","Child Foster Residence Setting"
"1068317","ACR Home on Dawn","","Active","","191 Dawn Ave","Shoreview","55126","(651) 486-0380","Ramsey","Home and Community Based Services - Residential Services Facility"
"1068319","ACR Home on Lydia West","","Active","","2528 Lydia Ave W","Roseville","55113","(651) 636-7172","Ramsey","Home and Community Based Services - Residential Services Facility"
"1068316","ACR Home on Redwood","","Active","","862 Redwood Ln","New Brighton","55112","(651) 635-9060","Ramsey","Home and Community Based Services - Residential Services Facility"
"1068318","ACR Home on Robin","","Active","","4404 Robin Ave","Robbinsdale","55422","(763) 535-1022","Hennepin","Home and Community Based Services - Residential Services Facility"
"1068271","ACR Homes Inc","","Active","","2200 Jennifer Ct","North St Paul","55109","(651) 487-6260","Ramsey","Home and Community Based Services - Community Residential Setting"
"1068276","ACR Homes Inc","","Active","","1094 BROOKS AVE W","Roseville","55113","(651) 635-9015","Ramsey","Home and Community Based Services - Community Residential Setting"
"1068278","ACR Homes Inc","","Active","","3409 Skycroft Circle","Minneapolis","55418","(612) 788-0740","Hennepin","Home and Community Based Services - Community Residential Setting"
"1068281","ACR Homes Inc","","Active","","8969 Regent Parkway","Brooklyn Park","55443","(763) 391-7438","Hennepin","Home and Community Based Services - Community Residential Setting"
"1068283","ACR Homes Inc","","Active","","2808 92nd Crescent N","Brooklyn Park","55443","(763) 315-4770","Hennepin","Home and Community Based Services - Community Residential Setting"
"1068286","ACR Homes Inc","","Active","","1335 Amble Road","Arden Hills","55112","(651) 639-8228","Ramsey","Home and Community Based Services - Community Residential Setting"
"1068287","ACR Homes Inc","","Active","","3676 Sunbury Dr","Woodbury","55125","(651) 714-4904","Washington","Home and Community Based Services - Community Residential Setting"
"1068288","ACR Homes Inc","","Active","","449 140th Ln NW","Andover","55304","(763) 862-0671","Anoka","Home and Community Based Services - Community Residential Setting"
"1068290","ACR Homes Inc","","Active","","9324 Magnolia Lane","Maple Grove","55369","(763) 493-3316","Hennepin","Home and Community Based Services - Community Residential Setting"
"1068295","ACR Homes Inc","","Active","","3825 Riverton Ave","Eagan","55123","(651) 994-1976","Dakota","Home and Community Based Services - Community Residential Setting"
"1068297","ACR Homes Inc","","Active","","12041 Ilex St NW","Coon Rapids","55448","(763) 767-4472","Anoka","Home and Community Based Services - Community Residential Setting"
"1068300","ACR Homes Inc","","Active","","7110 RIVERDALE RD","Brooklyn Center","55430","(763) 503-3541","Hennepin","Home and Community Based Services - Community Residential Setting"
"1068301","ACR Homes Inc","","Active","","1385 CUMMINGS LN","Arden Hills","55112","(651) 486-3885","Ramsey","Home and Community Based Services - Community Residential Setting"
"1068307","ACR Homes Inc","","Active","","2050 Valders Ave N","Golden Valley","55427","(763) 546-0979","Hennepin","Home and Community Based Services - Community Residential Setting"
